phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,valid_long,24,25000,990557045,2.875,dual_triangle,none,-1,768,12,128,11,0.18708322728429627,0.18708322728429627,0.1265643618668851
protein,train,25,25239,1000033895,2.5134675732217575,dual_triangle,none,-1,768,12,128,11,,,
protein,valid_short,25,25239,1000033895,2.484375,dual_triangle,none,-1,768,12,128,11,0.24027425088877602,0.24027425088877602,0.18327273429419044
protein,valid_long,25,25239,1000033895,2.875,dual_triangle,none,-1,768,12,128,11,0.1899339703057213,0.1899339703057213,0.1298200464101851
protein,train,0,1000,39543319,2.76953125,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,0,1000,39543319,2.6171875,bidirectional,none,-1,768,12,64,22,0.2024190679473497,0.2024190679473497,0.14177611769078816
protein,valid_long,0,1000,39543319,2.6328125,bidirectional,none,-1,768,12,64,22,0.19764670081655425,0.19764670081655425,0.1376319490068476
protein,train,1,2000,79130390,2.6444375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,1,2000,79130390,2.625,bidirectional,none,-1,768,12,64,22,0.1981772151898734,0.1981772151898734,0.13600884492200424
protein,valid_long,1,2000,79130390,2.6171875,bidirectional,none,-1,768,12,64,22,0.19820885649225917,0.19820885649225917,0.13762551441077409
protein,train,2,3000,118730336,2.63934375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,2,3000,118730336,2.609375,bidirectional,none,-1,768,12,64,22,0.1970698952080578,0.1970698952080578,0.1357295297037528
protein,valid_long,2,3000,118730336,2.609375,bidirectional,none,-1,768,12,64,22,0.20292004106307746,0.20292004106307746,0.14265850809547914
protein,train,3,4000,158359470,2.637640625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,3,4000,158359470,2.609375,bidirectional,none,-1,768,12,64,22,0.20350466099536446,0.20350466099536446,0.14315475775817305
protein,valid_long,3,4000,158359470,2.609375,bidirectional,none,-1,768,12,64,22,0.1997717329275252,0.1997717329275252,0.13945211497315516
protein,train,4,5000,197938228,2.635578125,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,4,5000,197938228,2.6171875,bidirectional,none,-1,768,12,64,22,0.20295221669879274,0.20295221669879274,0.1417036417581373
protein,valid_long,4,5000,197938228,2.6171875,bidirectional,none,-1,768,12,64,22,0.200790413054564,0.200790413054564,0.14011517588392797
protein,train,5,6000,237533008,2.63603125,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,5,6000,237533008,2.625,bidirectional,none,-1,768,12,64,22,0.1950637347011325,0.1950637347011325,0.1328307768631078
protein,valid_long,5,6000,237533008,2.609375,bidirectional,none,-1,768,12,64,22,0.19971087913212568,0.19971087913212568,0.13909122196824641
protein,train,6,7000,277087576,2.6355,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,6,7000,277087576,2.6171875,bidirectional,none,-1,768,12,64,22,0.19693820651898414,0.19693820651898414,0.1361177868416537
protein,valid_long,6,7000,277087576,2.609375,bidirectional,none,-1,768,12,64,22,0.19860481073457095,0.19860481073457095,0.13866433422970187
protein,train,7,8000,316703034,2.635796875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,7,8000,316703034,2.609375,bidirectional,none,-1,768,12,64,22,0.20082467929138667,0.20082467929138667,0.1385555571132083
protein,valid_long,7,8000,316703034,2.609375,bidirectional,none,-1,768,12,64,22,0.20001527319935344,0.20001527319935344,0.13887178195689287
protein,train,8,9000,356331954,2.63421875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,8,9000,356331954,2.609375,bidirectional,none,-1,768,12,64,22,0.19894967623515017,0.19894967623515017,0.13782506096733418
protein,valid_long,8,9000,356331954,2.609375,bidirectional,none,-1,768,12,64,22,0.198914223669924,0.198914223669924,0.138566118190557
protein,train,9,10000,395930736,2.63465625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,9,10000,395930736,2.6171875,bidirectional,none,-1,768,12,64,22,0.1985195846612522,0.1985195846612522,0.137560872313882
protein,valid_long,9,10000,395930736,2.6171875,bidirectional,none,-1,768,12,64,22,0.2013625181353687,0.2013625181353687,0.14124299765136888
protein,train,10,11000,435527002,2.63440625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,10,11000,435527002,2.609375,bidirectional,none,-1,768,12,64,22,0.20292157867760122,0.20292157867760122,0.1423842875653909
protein,valid_long,10,11000,435527002,2.6015625,bidirectional,none,-1,768,12,64,22,0.20342563371678712,0.20342563371678712,0.14409714865220244
protein,train,11,12000,475146371,2.633546875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,11,12000,475146371,2.609375,bidirectional,none,-1,768,12,64,22,0.20304672323893264,0.20304672323893264,0.1433571485475052
protein,valid_long,11,12000,475146371,2.609375,bidirectional,none,-1,768,12,64,22,0.2002225678768795,0.2002225678768795,0.1412853989715866
protein,train,12,13000,514690800,2.63503125,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,12,13000,514690800,2.625,bidirectional,none,-1,768,12,64,22,0.20077673871940313,0.20077673871940313,0.1406145629558408
protein,valid_long,12,13000,514690800,2.609375,bidirectional,none,-1,768,12,64,22,0.20044730220855467,0.20044730220855467,0.13972273013397948
protein,train,13,14000,554263639,2.634234375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,13,14000,554263639,2.6171875,bidirectional,none,-1,768,12,64,22,0.19745287824758023,0.19745287824758023,0.13735316378845905
protein,valid_long,13,14000,554263639,2.609375,bidirectional,none,-1,768,12,64,22,0.19918409882317056,0.19918409882317056,0.13930192548280323
protein,train,14,15000,593861815,2.634046875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,14,15000,593861815,2.6171875,bidirectional,none,-1,768,12,64,22,0.19800969635111,0.19800969635111,0.13737230400903175
protein,valid_long,14,15000,593861815,2.609375,bidirectional,none,-1,768,12,64,22,0.20171294696009526,0.20171294696009526,0.14155980625317988
protein,train,15,16000,633473990,2.634296875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,15,16000,633473990,2.6171875,bidirectional,none,-1,768,12,64,22,0.19906275468622656,0.19906275468622656,0.13820104230160285
protein,valid_long,15,16000,633473990,2.6171875,bidirectional,none,-1,768,12,64,22,0.2004874766734795,0.2004874766734795,0.1401014645894896
protein,train,16,17000,673097874,2.63446875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,16,17000,673097874,2.59375,bidirectional,none,-1,768,12,64,22,0.2048790363397105,0.2048790363397105,0.14357317757022128
protein,valid_long,16,17000,673097874,2.609375,bidirectional,none,-1,768,12,64,22,0.20247497678914367,0.20247497678914367,0.1429395717388956
protein,train,17,18000,712563544,2.635109375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,17,18000,712563544,2.6015625,bidirectional,none,-1,768,12,64,22,0.2037989509599226,0.2037989509599226,0.14374353300213963
protein,valid_long,17,18000,712563544,2.609375,bidirectional,none,-1,768,12,64,22,0.19907071478581886,0.19907071478581886,0.13999103129903634
protein,train,18,19000,752113366,2.63415625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,18,19000,752113366,2.6015625,bidirectional,none,-1,768,12,64,22,0.20252334090335605,0.20252334090335605,0.1408094576237476
protein,valid_long,18,19000,752113366,2.609375,bidirectional,none,-1,768,12,64,22,0.202876252479528,0.202876252479528,0.14241839764761513
protein,train,19,20000,791725177,2.6351875,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,19,20000,791725177,2.6015625,bidirectional,none,-1,768,12,64,22,0.20127279155512906,0.20127279155512906,0.1403588479357107
protein,valid_long,19,20000,791725177,2.6171875,bidirectional,none,-1,768,12,64,22,0.19971098632255446,0.19971098632255446,0.13924482143701822
protein,train,20,21000,831272866,2.634015625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,20,21000,831272866,2.6015625,bidirectional,none,-1,768,12,64,22,0.2037999185004075,0.2037999185004075,0.1412237885385783
protein,valid_long,20,21000,831272866,2.609375,bidirectional,none,-1,768,12,64,22,0.19964509791495025,0.19964509791495025,0.1398194827155757
protein,train,21,22000,870920837,2.63359375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,21,22000,870920837,2.6015625,bidirectional,none,-1,768,12,64,22,0.2040712726534342,0.2040712726534342,0.14373017431918247
protein,valid_long,21,22000,870920837,2.609375,bidirectional,none,-1,768,12,64,22,0.20274111675126905,0.20274111675126905,0.14325972199409065
protein,train,22,23000,910474780,2.632984375,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,22,23000,910474780,2.6015625,bidirectional,none,-1,768,12,64,22,0.20662983425414364,0.20662983425414364,0.14505134031465952
protein,valid_long,22,23000,910474780,2.609375,bidirectional,none,-1,768,12,64,22,0.20066694561730508,0.20066694561730508,0.13994534456505003
protein,train,23,24000,950074521,2.6325,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,23,24000,950074521,2.6171875,bidirectional,none,-1,768,12,64,22,0.20202020202020202,0.20202020202020202,0.14028215548521203
protein,valid_long,23,24000,950074521,2.609375,bidirectional,none,-1,768,12,64,22,0.2003814609956132,0.2003814609956132,0.14097468060218468
protein,train,24,25000,989658793,2.633140625,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,24,25000,989658793,2.6171875,bidirectional,none,-1,768,12,64,22,0.20088648868962705,0.20088648868962705,0.13905867663018645
protein,valid_long,24,25000,989658793,2.6015625,bidirectional,none,-1,768,12,64,22,0.2010906178896925,0.2010906178896925,0.14142207120802752
protein,train,25,25262,1000013881,2.633289599236641,bidirectional,none,-1,768,12,64,22,,,
protein,valid_short,25,25262,1000013881,2.6171875,bidirectional,none,-1,768,12,64,22,0.20159424016456673,0.20159424016456673,0.14094821821489822
protein,valid_long,25,25262,1000013881,2.609375,bidirectional,none,-1,768,12,64,22,0.20248976332036053,0.20248976332036053,0.14239976303194837
protein,train,0,1000,39543319,2.766703125,causal,none,-1,768,12,64,22,,,
protein,valid_short,0,1000,39543319,2.6484375,causal,none,-1,768,12,64,22,0.19104720288603222,0.19104720288603222,0.134040912532573
protein,valid_long,0,1000,39543319,2.640625,causal,none,-1,768,12,64,22,0.19536639167633596,0.19536639167633596,0.13977699277045008
protein,train,1,2000,79130390,2.6403125,causal,none,-1,768,12,64,22,,,
protein,valid_short,1,2000,79130390,2.6171875,causal,none,-1,768,12,64,22,0.20449358421666583,0.20449358421666583,0.14476425680755933
protein,valid_long,1,2000,79130390,2.6171875,causal,none,-1,768,12,64,22,0.19714462752437437,0.19714462752437437,0.1377720830818646
protein,train,2,3000,118730336,2.631734375,causal,none,-1,768,12,64,22,,,
protein,valid_short,2,3000,118730336,2.6171875,causal,none,-1,768,12,64,22,0.202114078537507,0.202114078537507,0.1475744811993436
protein,valid_long,2,3000,118730336,2.6171875,causal,none,-1,768,12,64,22,0.20033779064599286,0.20033779064599286,0.14519281218865088
protein,train,3,4000,158359470,2.625359375,causal,none,-1,768,12,64,22,,,
protein,valid_short,3,4000,158359470,2.59375,causal,none,-1,768,12,64,22,0.20656634746922026,0.20656634746922026,0.14491032919940766
protein,valid_long,3,4000,158359470,2.6015625,causal,none,-1,768,12,64,22,0.20486221599949087,0.20486221599949087,0.14497009458752924
protein,train,4,5000,197938228,2.621109375,causal,none,-1,768,12,64,22,,,
protein,valid_short,4,5000,197938228,2.5859375,causal,none,-1,768,12,64,22,0.2052085967130215,0.2052085967130215,0.14334688435373646
protein,valid_long,4,5000,197938228,2.609375,causal,none,-1,768,12,64,22,0.1999516040703524,0.1999516040703524,0.13851311994050283
protein,train,5,6000,237533008,2.618953125,causal,none,-1,768,12,64,22,,,
protein,valid_short,5,6000,237533008,2.59375,causal,none,-1,768,12,64,22,0.2097553532373735,0.2097553532373735,0.14929229838690636
protein,valid_long,5,6000,237533008,2.6015625,causal,none,-1,768,12,64,22,0.20183474516718414,0.20183474516718414,0.14154390131534347
protein,train,6,7000,277087576,2.616875,causal,none,-1,768,12,64,22,,,
protein,valid_short,6,7000,277087576,2.59375,causal,none,-1,768,12,64,22,0.20586441711556053,0.20586441711556053,0.14476917310798565
protein,valid_long,6,7000,277087576,2.609375,causal,none,-1,768,12,64,22,0.20107347722676572,0.20107347722676572,0.1406411517355831
protein,train,7,8000,316703034,2.615296875,causal,none,-1,768,12,64,22,,,
protein,valid_short,7,8000,316703034,2.578125,causal,none,-1,768,12,64,22,0.20974522615610597,0.20974522615610597,0.15013550480162244
protein,valid_long,7,8000,316703034,2.609375,causal,none,-1,768,12,64,22,0.20154673925486855,0.20154673925486855,0.14326298038698734
protein,train,8,9000,356331954,2.614359375,causal,none,-1,768,12,64,22,,,
protein,valid_short,8,9000,356331954,2.59375,causal,none,-1,768,12,64,22,0.20245022970903523,0.20245022970903523,0.14176776066574914
protein,valid_long,8,9000,356331954,2.609375,causal,none,-1,768,12,64,22,0.20154635908485963,0.20154635908485963,0.14315995274219684
protein,train,9,10000,395930736,2.61334375,causal,none,-1,768,12,64,22,,,
protein,valid_short,9,10000,395930736,2.5859375,causal,none,-1,768,12,64,22,0.20895899691592093,0.20895899691592093,0.1499244296563263
protein,valid_long,9,10000,395930736,2.6015625,causal,none,-1,768,12,64,22,0.20410343818766932,0.20410343818766932,0.1444828403284043
protein,train,10,11000,435527002,2.611265625,causal,none,-1,768,12,64,22,,,
protein,valid_short,10,11000,435527002,2.609375,causal,none,-1,768,12,64,22,0.20450147672879113,0.20450147672879113,0.14442450638926055
protein,valid_long,10,11000,435527002,2.609375,causal,none,-1,768,12,64,22,0.20153550863723607,0.20153550863723607,0.1423787124659915
protein,train,11,12000,475146371,2.61046875,causal,none,-1,768,12,64,22,,,
protein,valid_short,11,12000,475146371,2.578125,causal,none,-1,768,12,64,22,0.21618888720359977,0.21618888720359977,0.1562622553180818
protein,valid_long,11,12000,475146371,2.609375,causal,none,-1,768,12,64,22,0.20049721584494984,0.20049721584494984,0.13997295582735378
protein,train,12,13000,514690800,2.61040625,causal,none,-1,768,12,64,22,,,
protein,valid_short,12,13000,514690800,2.6015625,causal,none,-1,768,12,64,22,0.20779881897780492,0.20779881897780492,0.14716604263989375
protein,valid_long,12,13000,514690800,2.6015625,causal,none,-1,768,12,64,22,0.20356920258977065,0.20356920258977065,0.1453691062294195
protein,train,13,14000,554263639,2.608390625,causal,none,-1,768,12,64,22,,,
protein,valid_short,13,14000,554263639,2.5859375,causal,none,-1,768,12,64,22,0.2113480194017785,0.2113480194017785,0.15154492244176718
protein,valid_long,13,14000,554263639,2.6015625,causal,none,-1,768,12,64,22,0.20221543453188173,0.20221543453188173,0.14268622717833457
protein,train,14,15000,593861815,2.60784375,causal,none,-1,768,12,64,22,,,
protein,valid_short,14,15000,593861815,2.5859375,causal,none,-1,768,12,64,22,0.2116312493583821,0.2116312493583821,0.1514168991412621
protein,valid_long,14,15000,593861815,2.6015625,causal,none,-1,768,12,64,22,0.2038633440719188,0.2038633440719188,0.14435876409425147
protein,train,15,16000,633473990,2.607203125,causal,none,-1,768,12,64,22,,,
protein,valid_short,15,16000,633473990,2.59375,causal,none,-1,768,12,64,22,0.20906865245333062,0.20906865245333062,0.14813767458914467
protein,valid_long,15,16000,633473990,2.6015625,causal,none,-1,768,12,64,22,0.20186743486720743,0.20186743486720743,0.14266051955390072
protein,train,16,17000,673097874,2.60615625,causal,none,-1,768,12,64,22,,,
protein,valid_short,16,17000,673097874,2.578125,causal,none,-1,768,12,64,22,0.21289672544080604,0.21289672544080604,0.15312549226194463
protein,valid_long,16,17000,673097874,2.6015625,causal,none,-1,768,12,64,22,0.2026814679643147,0.2026814679643147,0.1444783913329699
protein,train,17,18000,712563544,2.605765625,causal,none,-1,768,12,64,22,,,
protein,valid_short,17,18000,712563544,2.5703125,causal,none,-1,768,12,64,22,0.21586196303312682,0.21586196303312682,0.1563503729744436
protein,valid_long,17,18000,712563544,2.6015625,causal,none,-1,768,12,64,22,0.2042151347774073,0.2042151347774073,0.14601581501177668
protein,train,18,19000,752113366,2.603609375,causal,none,-1,768,12,64,22,,,
protein,valid_short,18,19000,752113366,2.5859375,causal,none,-1,768,12,64,22,0.20876473603280368,0.20876473603280368,0.146876907438555
protein,valid_long,18,19000,752113366,2.6171875,causal,none,-1,768,12,64,22,0.2027699135358482,0.2027699135358482,0.1427178137868311
protein,train,19,20000,791725177,2.60334375,causal,none,-1,768,12,64,22,,,
protein,valid_short,19,20000,791725177,2.578125,causal,none,-1,768,12,64,22,0.2119510220603117,0.2119510220603117,0.15212410907279958
protein,valid_long,19,20000,791725177,2.609375,causal,none,-1,768,12,64,22,0.20374307721688203,0.20374307721688203,0.14394851358277078
protein,train,20,21000,831272866,2.601671875,causal,none,-1,768,12,64,22,,,
protein,valid_short,20,21000,831272866,2.578125,causal,none,-1,768,12,64,22,0.2119981728670761,0.2119981728670761,0.15183354477299518
protein,valid_long,20,21000,831272866,2.609375,causal,none,-1,768,12,64,22,0.20255613829624727,0.20255613829624727,0.14336131594672857
protein,train,21,22000,870920837,2.60078125,causal,none,-1,768,12,64,22,,,
protein,valid_short,21,22000,870920837,2.59375,causal,none,-1,768,12,64,22,0.20908173562058527,0.20908173562058527,0.14873781584035412
protein,valid_long,21,22000,870920837,2.6171875,causal,none,-1,768,12,64,22,0.2010926878851407,0.2010926878851407,0.14336392373057572
protein,train,22,23000,910474780,2.6004375,causal,none,-1,768,12,64,22,,,
protein,valid_short,22,23000,910474780,2.5703125,causal,none,-1,768,12,64,22,0.21610169491525424,0.21610169491525424,0.15796095626247708
protein,valid_long,22,23000,910474780,2.609375,causal,none,-1,768,12,64,22,0.19971538207415312,0.19971538207415312,0.14206431762271488
protein,train,23,24000,950074521,2.597796875,causal,none,-1,768,12,64,22,,,
protein,valid_short,23,24000,950074521,2.578125,causal,none,-1,768,12,64,22,0.2145124948791479,0.2145124948791479,0.15476436912608896
protein,valid_long,23,24000,950074521,2.6015625,causal,none,-1,768,12,64,22,0.20640180804733427,0.20640180804733427,0.1490736032290272
protein,train,24,25000,989658793,2.59459375,causal,none,-1,768,12,64,22,,,
protein,valid_short,24,25000,989658793,2.5859375,causal,none,-1,768,12,64,22,0.2116555082166768,0.2116555082166768,0.15114219260919118
protein,valid_long,24,25000,989658793,2.6171875,causal,none,-1,768,12,64,22,0.20181454948019392,0.20181454948019392,0.14430694566205474
protein,train,25,25262,1000013881,2.594883110687023,causal,none,-1,768,12,64,22,,,
protein,valid_short,25,25262,1000013881,2.578125,causal,none,-1,768,12,64,22,0.21369515597260968,0.21369515597260968,0.15396908710630713
protein,valid_long,25,25262,1000013881,2.609375,causal,none,-1,768,12,64,22,0.20457626474426382,0.20457626474426382,0.14718077113227251
protein,train,0,1000,39543319,2.76003125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,0,1000,39543319,2.6171875,dual_triangle,none,-1,768,12,128,22,0.20191122071516646,0.20191122071516646,0.14020856597887144
protein,valid_long,0,1000,39543319,2.6171875,dual_triangle,none,-1,768,12,128,22,0.1996161965073882,0.1996161965073882,0.13898429960203237
protein,train,1,2000,79130390,2.622328125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,1,2000,79130390,2.59375,dual_triangle,none,-1,768,12,128,22,0.20664526321153748,0.20664526321153748,0.14988952697679303
protein,valid_long,1,2000,79130390,2.609375,dual_triangle,none,-1,768,12,128,22,0.20061967467079783,0.20061967467079783,0.1434650026555138
protein,train,2,3000,118730336,2.607734375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,2,3000,118730336,2.5703125,dual_triangle,none,-1,768,12,128,22,0.21372608872608873,0.21372608872608873,0.15480320325155372
protein,valid_long,2,3000,118730336,2.6015625,dual_triangle,none,-1,768,12,128,22,0.2025506282056129,0.2025506282056129,0.14450627219163906
protein,train,3,4000,158359470,2.594390625,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,3,4000,158359470,2.5703125,dual_triangle,none,-1,768,12,128,22,0.21121894212692444,0.21121894212692444,0.15137007976701827
protein,valid_long,3,4000,158359470,2.59375,dual_triangle,none,-1,768,12,128,22,0.20412695592583663,0.20412695592583663,0.14436778157290484
protein,train,4,5000,197938228,2.586859375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,4,5000,197938228,2.5703125,dual_triangle,none,-1,768,12,128,22,0.21240783117213324,0.21240783117213324,0.15367635807675836
protein,valid_long,4,5000,197938228,2.59375,dual_triangle,none,-1,768,12,128,22,0.20460345068366195,0.20460345068366195,0.14893147702252635
protein,train,5,6000,237533008,2.582375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,5,6000,237533008,2.5625,dual_triangle,none,-1,768,12,128,22,0.2149603515329057,0.2149603515329057,0.15672257113873442
protein,valid_long,5,6000,237533008,2.609375,dual_triangle,none,-1,768,12,128,22,0.19981642487442952,0.19981642487442952,0.1424716976665565
protein,train,6,7000,277087576,2.577875,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,6,7000,277087576,2.5546875,dual_triangle,none,-1,768,12,128,22,0.22063051961388375,0.22063051961388375,0.16132742124412966
protein,valid_long,6,7000,277087576,2.6015625,dual_triangle,none,-1,768,12,128,22,0.20484486266531027,0.20484486266531027,0.14641076729381824
protein,train,7,8000,316703034,2.57428125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,7,8000,316703034,2.5546875,dual_triangle,none,-1,768,12,128,22,0.22124612806581018,0.22124612806581018,0.1622210419687639
protein,valid_long,7,8000,316703034,2.609375,dual_triangle,none,-1,768,12,128,22,0.20108584828711257,0.20108584828711257,0.14168931080138988
protein,train,8,9000,356331954,2.570734375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,8,9000,356331954,2.5546875,dual_triangle,none,-1,768,12,128,22,0.2172030963536362,0.2172030963536362,0.1584547419303626
protein,valid_long,8,9000,356331954,2.6015625,dual_triangle,none,-1,768,12,128,22,0.20448543763634275,0.20448543763634275,0.144561075838465
protein,train,9,10000,395930736,2.566921875,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,9,10000,395930736,2.5390625,dual_triangle,none,-1,768,12,128,22,0.22355380258899676,0.22355380258899676,0.16490986512410094
protein,valid_long,9,10000,395930736,2.6015625,dual_triangle,none,-1,768,12,128,22,0.2045131845841785,0.2045131845841785,0.14564567868512457
protein,train,10,11000,435527002,2.56475,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,10,11000,435527002,2.53125,dual_triangle,none,-1,768,12,128,22,0.22491034900752563,0.22491034900752563,0.16637256424861266
protein,valid_long,10,11000,435527002,2.609375,dual_triangle,none,-1,768,12,128,22,0.20139163236437319,0.20139163236437319,0.14275936231717815
protein,train,11,12000,475146371,2.561953125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,11,12000,475146371,2.546875,dual_triangle,none,-1,768,12,128,22,0.22286238719216847,0.22286238719216847,0.16512762908093465
protein,valid_long,11,12000,475146371,2.6015625,dual_triangle,none,-1,768,12,128,22,0.20502744431908934,0.20502744431908934,0.14546542010882715
protein,train,12,13000,514690800,2.55934375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,12,13000,514690800,2.5390625,dual_triangle,none,-1,768,12,128,22,0.22311937857726902,0.22311937857726902,0.16421924428269746
protein,valid_long,12,13000,514690800,2.59375,dual_triangle,none,-1,768,12,128,22,0.20477893906025232,0.20477893906025232,0.14574784477133262
protein,train,13,14000,554263639,2.555578125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,13,14000,554263639,2.546875,dual_triangle,none,-1,768,12,128,22,0.2251327614379085,0.2251327614379085,0.16660998280466735
protein,valid_long,13,14000,554263639,2.59375,dual_triangle,none,-1,768,12,128,22,0.20399436626866807,0.20399436626866807,0.14390574669155276
protein,train,14,15000,593861815,2.552453125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,14,15000,593861815,2.546875,dual_triangle,none,-1,768,12,128,22,0.2210585184808582,0.2210585184808582,0.16223034999230318
protein,valid_long,14,15000,593861815,2.6171875,dual_triangle,none,-1,768,12,128,22,0.1986703417298318,0.1986703417298318,0.1386433965474067
protein,train,15,16000,633473990,2.549453125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,15,16000,633473990,2.5234375,dual_triangle,none,-1,768,12,128,22,0.22921325472657045,0.22921325472657045,0.17160764396382144
protein,valid_long,15,16000,633473990,2.609375,dual_triangle,none,-1,768,12,128,22,0.2017984425335464,0.2017984425335464,0.14190921577502344
protein,train,16,17000,673097874,2.546171875,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,16,17000,673097874,2.53125,dual_triangle,none,-1,768,12,128,22,0.22908701636335832,0.22908701636335832,0.17232055509517752
protein,valid_long,16,17000,673097874,2.6015625,dual_triangle,none,-1,768,12,128,22,0.20284344519755332,0.20284344519755332,0.14416114103556538
protein,train,17,18000,712563544,2.543421875,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,17,18000,712563544,2.53125,dual_triangle,none,-1,768,12,128,22,0.22922912749631588,0.22922912749631588,0.17152523915692414
protein,valid_long,17,18000,712563544,2.6171875,dual_triangle,none,-1,768,12,128,22,0.20261976617382263,0.20261976617382263,0.14307302767777083
protein,train,18,19000,752113366,2.540234375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,18,19000,752113366,2.515625,dual_triangle,none,-1,768,12,128,22,0.23317137362081183,0.23317137362081183,0.175943501828238
protein,valid_long,18,19000,752113366,2.6796875,dual_triangle,none,-1,768,12,128,22,0.1950283148818938,0.1950283148818938,0.13532868400998854
protein,train,19,20000,791725177,2.537359375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,19,20000,791725177,2.515625,dual_triangle,none,-1,768,12,128,22,0.23229187868919193,0.23229187868919193,0.17454078422786706
protein,valid_long,19,20000,791725177,2.6171875,dual_triangle,none,-1,768,12,128,22,0.2005392823982804,0.2005392823982804,0.14005526609316715
protein,train,20,21000,831272866,2.53334375,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,20,21000,831272866,2.515625,dual_triangle,none,-1,768,12,128,22,0.23112991182916262,0.23112991182916262,0.17467438065599508
protein,valid_long,20,21000,831272866,2.671875,dual_triangle,none,-1,768,12,128,22,0.19419498253413783,0.19419498253413783,0.13526019257412175
protein,train,21,22000,870920837,2.531578125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,21,22000,870920837,2.5234375,dual_triangle,none,-1,768,12,128,22,0.22952227047772952,0.22952227047772952,0.17139397561138603
protein,valid_long,21,22000,870920837,2.6796875,dual_triangle,none,-1,768,12,128,22,0.1984028551179508,0.1984028551179508,0.1378285422846797
protein,train,22,23000,910474780,2.527828125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,22,23000,910474780,2.5,dual_triangle,none,-1,768,12,128,22,0.2341842397336293,0.2341842397336293,0.17723474423394903
protein,valid_long,22,23000,910474780,2.7265625,dual_triangle,none,-1,768,12,128,22,0.19533364679569457,0.19533364679569457,0.13405954003756249
protein,train,23,24000,950074521,2.5223125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,23,24000,950074521,2.4921875,dual_triangle,none,-1,768,12,128,22,0.2382782475019216,0.2382782475019216,0.18184270603403774
protein,valid_long,23,24000,950074521,2.7109375,dual_triangle,none,-1,768,12,128,22,0.19725354442945503,0.19725354442945503,0.13621823109810666
protein,train,24,25000,989658793,2.515828125,dual_triangle,none,-1,768,12,128,22,,,
protein,valid_short,24,25000,989658793,2.4921875,dual_triangle,none,-1,768,12,128,22,0.2403096852545289,0.2403096852545289,0.18384044131687569
protein,valid_long,24,25000,989658793,2.75,dual_triangle,none,-1,768,12,128,22,0.19374984101142173,0.19374984101142173,0.13256624326202165
protein,train,25,25262,1000013881,2.516817748091603,dual_triangle,none,-1,768,12,128,22,,,
