phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,valid_long,21,22000,871698306,2.515625,dual_triangle,rotary,-1,768,12,128,11,0.23061351802105745,0.23061351802105745,0.17253205563475096
protein,train,22,23000,911298736,2.496578125,dual_triangle,rotary,-1,768,12,128,11,,,
protein,valid_short,22,23000,911298736,2.46875,dual_triangle,rotary,-1,768,12,128,11,0.2451159951159951,0.2451159951159951,0.18913472422040536
protein,valid_long,22,23000,911298736,2.515625,dual_triangle,rotary,-1,768,12,128,11,0.23090017530933205,0.23090017530933205,0.17263312428346222
protein,train,23,24000,950970623,2.49009375,dual_triangle,rotary,-1,768,12,128,11,,,
protein,valid_short,23,24000,950970623,2.46875,dual_triangle,rotary,-1,768,12,128,11,0.24297918052074274,0.24297918052074274,0.18696334170303863
protein,valid_long,23,24000,950970623,2.5078125,dual_triangle,rotary,-1,768,12,128,11,0.23235238276058479,0.23235238276058479,0.17548613323637308
protein,train,24,25000,990557045,2.483015625,dual_triangle,rotary,-1,768,12,128,11,,,
protein,valid_short,24,25000,990557045,2.46875,dual_triangle,rotary,-1,768,12,128,11,0.24853875476493012,0.24853875476493012,0.19247421780286658
protein,valid_long,24,25000,990557045,2.5078125,dual_triangle,rotary,-1,768,12,128,11,0.23213285823364724,0.23213285823364724,0.17449926015966757
protein,train,25,25239,1000033895,2.4823483263598325,dual_triangle,rotary,-1,768,12,128,11,,,
protein,valid_short,25,25239,1000033895,2.453125,dual_triangle,rotary,-1,768,12,128,11,0.2493651599796851,0.2493651599796851,0.19344348597369132
protein,valid_long,25,25239,1000033895,2.5,dual_triangle,rotary,-1,768,12,128,11,0.2335593694736708,0.2335593694736708,0.17630787559647082
protein,train,0,1000,39543319,2.769546875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,0,1000,39543319,2.6171875,bidirectional,rotary,-1,768,12,64,22,0.20257153021293897,0.20257153021293897,0.14185975186849012
protein,valid_long,0,1000,39543319,2.640625,bidirectional,rotary,-1,768,12,64,22,0.19750722726581124,0.19750722726581124,0.13732142314210063
protein,train,1,2000,79130390,2.641046875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,1,2000,79130390,2.6171875,bidirectional,rotary,-1,768,12,64,22,0.20248101265822785,0.20248101265822785,0.14096332733388853
protein,valid_long,1,2000,79130390,2.6171875,bidirectional,rotary,-1,768,12,64,22,0.19943009070208245,0.19943009070208245,0.13897055508484588
protein,train,2,3000,118730336,2.608109375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,2,3000,118730336,2.578125,bidirectional,rotary,-1,768,12,64,22,0.21024519279682571,0.21024519279682571,0.1514489531203899
protein,valid_long,2,3000,118730336,2.59375,bidirectional,rotary,-1,768,12,64,22,0.2063546379732076,0.2063546379732076,0.14806859200492484
protein,train,3,4000,158359470,2.589625,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,3,4000,158359470,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.219907289491111,0.219907289491111,0.1614378630312024
protein,valid_long,3,4000,158359470,2.59375,bidirectional,rotary,-1,768,12,64,22,0.20640415953332064,0.20640415953332064,0.14935919051761698
protein,train,4,5000,197938228,2.57784375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,4,5000,197938228,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.22161915390078116,0.22161915390078116,0.16298762775857611
protein,valid_long,4,5000,197938228,2.5859375,bidirectional,rotary,-1,768,12,64,22,0.20851606323304436,0.20851606323304436,0.15006983136802726
protein,train,5,6000,237533008,2.57046875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,5,6000,237533008,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.21791681478848204,0.21791681478848204,0.158764330203202
protein,valid_long,5,6000,237533008,2.578125,bidirectional,rotary,-1,768,12,64,22,0.2119921195374066,0.2119921195374066,0.15212420319268383
protein,train,6,7000,277087576,2.56196875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,6,7000,277087576,2.53125,bidirectional,rotary,-1,768,12,64,22,0.2267450702083439,0.2267450702083439,0.16923246060613586
protein,valid_long,6,7000,277087576,2.578125,bidirectional,rotary,-1,768,12,64,22,0.21245505025476816,0.21245505025476816,0.15382974171591587
protein,train,7,8000,316703034,2.555609375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,7,8000,316703034,2.53125,bidirectional,rotary,-1,768,12,64,22,0.22714314803502342,0.22714314803502342,0.1689945591401729
protein,valid_long,7,8000,316703034,2.5703125,bidirectional,rotary,-1,768,12,64,22,0.21549211521083378,0.21549211521083378,0.15670389054885092
protein,train,8,9000,356331954,2.548140625,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,8,9000,356331954,2.53125,bidirectional,rotary,-1,768,12,64,22,0.22403507877428236,0.22403507877428236,0.16608694179167183
protein,valid_long,8,9000,356331954,2.5625,bidirectional,rotary,-1,768,12,64,22,0.2159928466500607,0.2159928466500607,0.1572014139355923
protein,train,9,10000,395930736,2.54228125,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,9,10000,395930736,2.53125,bidirectional,rotary,-1,768,12,64,22,0.22740824509098387,0.22740824509098387,0.17031087066354397
protein,valid_long,9,10000,395930736,2.5703125,bidirectional,rotary,-1,768,12,64,22,0.2172333312306819,0.2172333312306819,0.16004808265878226
protein,train,10,11000,435527002,2.537359375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,10,11000,435527002,2.515625,bidirectional,rotary,-1,768,12,64,22,0.2309072270630446,0.2309072270630446,0.1739412087949251
protein,valid_long,10,11000,435527002,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.2227170925379212,0.2227170925379212,0.16578702310282958
protein,train,11,12000,475146371,2.531953125,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,11,12000,475146371,2.5,bidirectional,rotary,-1,768,12,64,22,0.23479194356405275,0.23479194356405275,0.17823626105933252
protein,valid_long,11,12000,475146371,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.2188752734676328,0.2188752734676328,0.16049795131142025
protein,train,12,13000,514690800,2.527609375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,12,13000,514690800,2.515625,bidirectional,rotary,-1,768,12,64,22,0.23772292912259185,0.23772292912259185,0.18227572617000892
protein,valid_long,12,13000,514690800,2.5546875,bidirectional,rotary,-1,768,12,64,22,0.22057590159351412,0.22057590159351412,0.16236348479142576
protein,train,13,14000,554263639,2.522921875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,13,14000,554263639,2.5078125,bidirectional,rotary,-1,768,12,64,22,0.23520122261844117,0.23520122261844117,0.17921873203429917
protein,valid_long,13,14000,554263639,2.53125,bidirectional,rotary,-1,768,12,64,22,0.22550390158350914,0.22550390158350914,0.16829129644574886
protein,train,14,15000,593861815,2.51834375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,14,15000,593861815,2.4921875,bidirectional,rotary,-1,768,12,64,22,0.23536616483796888,0.23536616483796888,0.17936768604472542
protein,valid_long,14,15000,593861815,2.53125,bidirectional,rotary,-1,768,12,64,22,0.22854655554275327,0.22854655554275327,0.170951173124588
protein,train,15,16000,633473990,2.513375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,15,16000,633473990,2.5,bidirectional,rotary,-1,768,12,64,22,0.23843724531377344,0.23843724531377344,0.18245139544339076
protein,valid_long,15,16000,633473990,2.5390625,bidirectional,rotary,-1,768,12,64,22,0.22635928554200044,0.22635928554200044,0.16931597141639543
protein,train,16,17000,673097874,2.50975,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,16,17000,673097874,2.4765625,bidirectional,rotary,-1,768,12,64,22,0.245470189290414,0.245470189290414,0.18859966122982832
protein,valid_long,16,17000,673097874,2.53125,bidirectional,rotary,-1,768,12,64,22,0.2309003268597301,0.2309003268597301,0.17360324910087888
protein,train,17,18000,712563544,2.5076875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,17,18000,712563544,2.4765625,bidirectional,rotary,-1,768,12,64,22,0.24576055405611855,0.24576055405611855,0.18996222254895143
protein,valid_long,17,18000,712563544,2.5234375,bidirectional,rotary,-1,768,12,64,22,0.233556107186048,0.233556107186048,0.17714173895399798
protein,train,18,19000,752113366,2.504515625,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,18,19000,752113366,2.46875,bidirectional,rotary,-1,768,12,64,22,0.24582387080494575,0.24582387080494575,0.18951458823137673
protein,valid_long,18,19000,752113366,2.5234375,bidirectional,rotary,-1,768,12,64,22,0.2330120543207365,0.2330120543207365,0.17532835329658747
protein,train,19,20000,791725177,2.502484375,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,19,20000,791725177,2.4765625,bidirectional,rotary,-1,768,12,64,22,0.24662861760694985,0.24662861760694985,0.19069797049774037
protein,valid_long,19,20000,791725177,2.53125,bidirectional,rotary,-1,768,12,64,22,0.23170530745731344,0.23170530745731344,0.17433961674616205
protein,train,20,21000,831272866,2.498671875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,20,21000,831272866,2.46875,bidirectional,rotary,-1,768,12,64,22,0.24908312958435208,0.24908312958435208,0.19299171522861844
protein,valid_long,20,21000,831272866,2.5234375,bidirectional,rotary,-1,768,12,64,22,0.23210596362253627,0.23210596362253627,0.1758027608170736
protein,train,21,22000,870920837,2.496046875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,21,22000,870920837,2.4609375,bidirectional,rotary,-1,768,12,64,22,0.25118026295751056,0.25118026295751056,0.1959257608248869
protein,valid_long,21,22000,870920837,2.5234375,bidirectional,rotary,-1,768,12,64,22,0.23227157360406092,0.23227157360406092,0.17627219763099264
protein,train,22,23000,910474780,2.494046875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,22,23000,910474780,2.4609375,bidirectional,rotary,-1,768,12,64,22,0.25047714716223,0.25047714716223,0.1948273731465329
protein,valid_long,22,23000,910474780,2.5078125,bidirectional,rotary,-1,768,12,64,22,0.23507931073833163,0.23507931073833163,0.1784151992063871
protein,train,23,24000,950074521,2.487421875,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,23,24000,950074521,2.4609375,bidirectional,rotary,-1,768,12,64,22,0.24958123953098826,0.24958123953098826,0.19457219133840542
protein,valid_long,23,24000,950074521,2.5078125,bidirectional,rotary,-1,768,12,64,22,0.234941827198169,0.234941827198169,0.17882265943748818
protein,train,24,25000,989658793,2.483140625,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,24,25000,989658793,2.453125,bidirectional,rotary,-1,768,12,64,22,0.25275117179539436,0.25275117179539436,0.19784659853490247
protein,valid_long,24,25000,989658793,2.5078125,bidirectional,rotary,-1,768,12,64,22,0.23640223208043626,0.23640223208043626,0.18027948054031293
protein,train,25,25262,1000013881,2.482168416030534,bidirectional,rotary,-1,768,12,64,22,,,
protein,valid_short,25,25262,1000013881,2.4609375,bidirectional,rotary,-1,768,12,64,22,0.247775777834919,0.247775777834919,0.19239884177535346
protein,valid_long,25,25262,1000013881,2.5078125,bidirectional,rotary,-1,768,12,64,22,0.23648948442630224,0.23648948442630224,0.17996977823566526
protein,train,0,1000,39543319,2.76665625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,0,1000,39543319,2.6484375,causal,rotary,-1,768,12,64,22,0.19079315075453482,0.19079315075453482,0.13369534560710947
protein,valid_long,0,1000,39543319,2.640625,causal,rotary,-1,768,12,64,22,0.19569791015849133,0.19569791015849133,0.14015178872781087
protein,train,1,2000,79130390,2.639515625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,1,2000,79130390,2.6171875,causal,rotary,-1,768,12,64,22,0.20489932545519096,0.20489932545519096,0.14532582331428964
protein,valid_long,1,2000,79130390,2.6171875,causal,rotary,-1,768,12,64,22,0.19943347791449056,0.19943347791449056,0.1397667815110815
protein,train,2,3000,118730336,2.6276875,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,2,3000,118730336,2.609375,causal,rotary,-1,768,12,64,22,0.20216514323648063,0.20216514323648063,0.14789683732524656
protein,valid_long,2,3000,118730336,2.609375,causal,rotary,-1,768,12,64,22,0.20033779064599286,0.20033779064599286,0.14591227788127514
protein,train,3,4000,158359470,2.62034375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,3,4000,158359470,2.59375,causal,rotary,-1,768,12,64,22,0.21031565080812686,0.21031565080812686,0.149480113377335
protein,valid_long,3,4000,158359470,2.59375,causal,rotary,-1,768,12,64,22,0.2076115318526061,0.2076115318526061,0.14810523514715868
protein,train,4,5000,197938228,2.614765625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,4,5000,197938228,2.5859375,causal,rotary,-1,768,12,64,22,0.20718078381795196,0.20718078381795196,0.1456451640062199
protein,valid_long,4,5000,197938228,2.59375,causal,rotary,-1,768,12,64,22,0.20398884346463914,0.20398884346463914,0.14317043397592907
protein,train,5,6000,237533008,2.611796875,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,5,6000,237533008,2.5859375,causal,rotary,-1,768,12,64,22,0.21224759676516963,0.21224759676516963,0.15197832476162101
protein,valid_long,5,6000,237533008,2.59375,causal,rotary,-1,768,12,64,22,0.20734153602412256,0.20734153602412256,0.14777141409248248
protein,train,6,7000,277087576,2.608265625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,6,7000,277087576,2.5859375,causal,rotary,-1,768,12,64,22,0.2094216891960565,0.2094216891960565,0.14911835344359906
protein,valid_long,6,7000,277087576,2.59375,causal,rotary,-1,768,12,64,22,0.2042404894242143,0.2042404894242143,0.14418836356752998
protein,train,7,8000,316703034,2.606234375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,7,8000,316703034,2.5703125,causal,rotary,-1,768,12,64,22,0.21481031251582838,0.21481031251582838,0.1559123749187415
protein,valid_long,7,8000,316703034,2.5859375,causal,rotary,-1,768,12,64,22,0.20874619993131258,0.20874619993131258,0.15042632353018787
protein,train,8,9000,356331954,2.603640625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,8,9000,356331954,2.578125,causal,rotary,-1,768,12,64,22,0.20612557427258804,0.20612557427258804,0.1458870274161569
protein,valid_long,8,9000,356331954,2.5859375,causal,rotary,-1,768,12,64,22,0.21007668420051967,0.21007668420051967,0.1498258097705865
protein,train,9,10000,395930736,2.600828125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,9,10000,395930736,2.5703125,causal,rotary,-1,768,12,64,22,0.2132564841498559,0.2132564841498559,0.1548862785847783
protein,valid_long,9,10000,395930736,2.5859375,causal,rotary,-1,768,12,64,22,0.21062874441914597,0.21062874441914597,0.15137080127074606
protein,train,10,11000,435527002,2.598171875,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,10,11000,435527002,2.59375,causal,rotary,-1,768,12,64,22,0.20898258478460127,0.20898258478460127,0.14898950577527095
protein,valid_long,10,11000,435527002,2.5859375,causal,rotary,-1,768,12,64,22,0.21072568036506464,0.21072568036506464,0.1507387382368749
protein,train,11,12000,475146371,2.596328125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,11,12000,475146371,2.5703125,causal,rotary,-1,768,12,64,22,0.2219525759644067,0.2219525759644067,0.1628453370645821
protein,valid_long,11,12000,475146371,2.5859375,causal,rotary,-1,768,12,64,22,0.2083359758495161,0.2083359758495161,0.14796594043587302
protein,train,12,13000,514690800,2.595203125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,12,13000,514690800,2.5859375,causal,rotary,-1,768,12,64,22,0.21426389737324375,0.21426389737324375,0.15454550261388678
protein,valid_long,12,13000,514690800,2.5859375,causal,rotary,-1,768,12,64,22,0.21178625488125977,0.21178625488125977,0.15280817408073752
protein,train,13,14000,554263639,2.592609375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,13,14000,554263639,2.578125,causal,rotary,-1,768,12,64,22,0.21766370250606307,0.21766370250606307,0.15862708455225719
protein,valid_long,13,14000,554263639,2.5859375,causal,rotary,-1,768,12,64,22,0.21085917795718687,0.21085917795718687,0.15187856227565705
protein,train,14,15000,593861815,2.591203125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,14,15000,593861815,2.5703125,causal,rotary,-1,768,12,64,22,0.21712349861410532,0.21712349861410532,0.15755568350953547
protein,valid_long,14,15000,593861815,2.578125,causal,rotary,-1,768,12,64,22,0.2130696649816001,0.2130696649816001,0.15361263213701176
protein,train,15,16000,633473990,2.59,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,15,16000,633473990,2.5859375,causal,rotary,-1,768,12,64,22,0.21386310313169438,0.21386310313169438,0.15327082205176068
protein,valid_long,15,16000,633473990,2.578125,causal,rotary,-1,768,12,64,22,0.21360523589315947,0.21360523589315947,0.15392973536485813
protein,train,16,17000,673097874,2.58809375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,16,17000,673097874,2.5625,causal,rotary,-1,768,12,64,22,0.22085642317380352,0.22085642317380352,0.1617792575696381
protein,valid_long,16,17000,673097874,2.578125,causal,rotary,-1,768,12,64,22,0.21446674776966748,0.21446674776966748,0.15529824641308954
protein,train,17,18000,712563544,2.586859375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,17,18000,712563544,2.5546875,causal,rotary,-1,768,12,64,22,0.22134043315754443,0.22134043315754443,0.16240027408427612
protein,valid_long,17,18000,712563544,2.5703125,causal,rotary,-1,768,12,64,22,0.21661109272787435,0.21661109272787435,0.15755962678966523
protein,train,18,19000,752113366,2.5841875,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,18,19000,752113366,2.5703125,causal,rotary,-1,768,12,64,22,0.21911840082009226,0.21911840082009226,0.1590731820685813
protein,valid_long,18,19000,752113366,2.5703125,causal,rotary,-1,768,12,64,22,0.21720611115362054,0.21720611115362054,0.15794360243519964
protein,train,19,20000,791725177,2.583296875,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,19,20000,791725177,2.5546875,causal,rotary,-1,768,12,64,22,0.21918639951426835,0.21918639951426835,0.1603631648650531
protein,valid_long,19,20000,791725177,2.5703125,causal,rotary,-1,768,12,64,22,0.21730218346170985,0.21730218346170985,0.15856418777143858
protein,train,20,21000,831272866,2.580828125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,20,21000,831272866,2.5625,causal,rotary,-1,768,12,64,22,0.2195097193320814,0.2195097193320814,0.16042919779976103
protein,valid_long,20,21000,831272866,2.5703125,causal,rotary,-1,768,12,64,22,0.21580783135597537,0.21580783135597537,0.1564848748240051
protein,train,21,22000,870920837,2.579953125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,21,22000,870920837,2.5703125,causal,rotary,-1,768,12,64,22,0.2186175580221998,0.2186175580221998,0.15938254196139082
protein,valid_long,21,22000,870920837,2.5703125,causal,rotary,-1,768,12,64,22,0.21609808779620102,0.21609808779620102,0.1575011492666523
protein,train,22,23000,910474780,2.578828125,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,22,23000,910474780,2.5546875,causal,rotary,-1,768,12,64,22,0.22136001633653257,0.22136001633653257,0.1639317795960853
protein,valid_long,22,23000,910474780,2.5703125,causal,rotary,-1,768,12,64,22,0.2134888566999568,0.2134888566999568,0.15443932806612415
protein,train,23,24000,950074521,2.575625,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,23,24000,950074521,2.546875,causal,rotary,-1,768,12,64,22,0.22198893895944286,0.22198893895944286,0.16322427205944023
protein,valid_long,23,24000,950074521,2.5546875,causal,rotary,-1,768,12,64,22,0.2213969197171117,0.2213969197171117,0.16295928235631896
protein,train,24,25000,989658793,2.57234375,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,24,25000,989658793,2.5625,causal,rotary,-1,768,12,64,22,0.22088658957192128,0.22088658957192128,0.16161776316874849
protein,valid_long,24,25000,989658793,2.5546875,causal,rotary,-1,768,12,64,22,0.2192092839782661,0.2192092839782661,0.16043628215183922
protein,train,25,25262,1000013881,2.572578721374046,causal,rotary,-1,768,12,64,22,,,
protein,valid_short,25,25262,1000013881,2.5625,causal,rotary,-1,768,12,64,22,0.2203398427593203,0.2203398427593203,0.161443249276595
protein,valid_long,25,25262,1000013881,2.5625,causal,rotary,-1,768,12,64,22,0.2217309227280214,0.2217309227280214,0.16345305524150297
protein,train,0,1000,39543319,2.760109375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,0,1000,39543319,2.6171875,dual_triangle,rotary,-1,768,12,128,22,0.20216810521989315,0.20216810521989315,0.14049045553743264
protein,valid_long,0,1000,39543319,2.625,dual_triangle,rotary,-1,768,12,128,22,0.19973133755517175,0.19973133755517175,0.13894239693691526
protein,train,1,2000,79130390,2.621734375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,1,2000,79130390,2.59375,dual_triangle,rotary,-1,768,12,128,22,0.207052948071141,0.207052948071141,0.15080369116500517
protein,valid_long,1,2000,79130390,2.609375,dual_triangle,rotary,-1,768,12,128,22,0.20143236276364745,0.20143236276364745,0.144785673282654
protein,train,2,3000,118730336,2.598765625,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,2,3000,118730336,2.5546875,dual_triangle,rotary,-1,768,12,128,22,0.21978021978021978,0.21978021978021978,0.1613033933031973
protein,valid_long,2,3000,118730336,2.59375,dual_triangle,rotary,-1,768,12,128,22,0.20669665923153505,0.20669665923153505,0.14884249889257412
protein,train,3,4000,158359470,2.58228125,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,3,4000,158359470,2.5546875,dual_triangle,rotary,-1,768,12,128,22,0.21975509374523652,0.21975509374523652,0.16117162601639595
protein,valid_long,3,4000,158359470,2.578125,dual_triangle,rotary,-1,768,12,128,22,0.2128961027424206,0.2128961027424206,0.1545535276533195
protein,train,4,5000,197938228,2.57090625,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,4,5000,197938228,2.546875,dual_triangle,rotary,-1,768,12,128,22,0.22171370455123315,0.22171370455123315,0.16447540551555484
protein,valid_long,4,5000,197938228,2.5703125,dual_triangle,rotary,-1,768,12,128,22,0.21639773001383827,0.21639773001383827,0.16035166355591784
protein,train,5,6000,237533008,2.5624375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,5,6000,237533008,2.5390625,dual_triangle,rotary,-1,768,12,128,22,0.2221829385322491,0.2221829385322491,0.16451032370524676
protein,valid_long,5,6000,237533008,2.5703125,dual_triangle,rotary,-1,768,12,128,22,0.216299941357946,0.216299941357946,0.15875252657904979
protein,train,6,7000,277087576,2.554140625,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,6,7000,277087576,2.5234375,dual_triangle,rotary,-1,768,12,128,22,0.23089956869993838,0.23089956869993838,0.17294086599757635
protein,valid_long,6,7000,277087576,2.5625,dual_triangle,rotary,-1,768,12,128,22,0.21734486266531028,0.21734486266531028,0.15930243058168123
protein,train,7,8000,316703034,2.547359375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,7,8000,316703034,2.5234375,dual_triangle,rotary,-1,768,12,128,22,0.23094500583963845,0.23094500583963845,0.1733023853486283
protein,valid_long,7,8000,316703034,2.5625,dual_triangle,rotary,-1,768,12,128,22,0.2174882748776509,0.2174882748776509,0.1589799067580265
protein,train,8,9000,356331954,2.54096875,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,8,9000,356331954,2.5234375,dual_triangle,rotary,-1,768,12,128,22,0.22784681197799958,0.22784681197799958,0.17058655629269862
protein,valid_long,8,9000,356331954,2.546875,dual_triangle,rotary,-1,768,12,128,22,0.22262620077308737,0.22262620077308737,0.16379073085312607
protein,train,9,10000,395930736,2.535,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,9,10000,395930736,2.515625,dual_triangle,rotary,-1,768,12,128,22,0.23548745954692557,0.23548745954692557,0.17847448032849428
protein,valid_long,9,10000,395930736,2.546875,dual_triangle,rotary,-1,768,12,128,22,0.22268002028397565,0.22268002028397565,0.16515761457231964
protein,train,10,11000,435527002,2.53109375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,10,11000,435527002,2.5078125,dual_triangle,rotary,-1,768,12,128,22,0.23612303651699582,0.23612303651699582,0.17919400026414678
protein,valid_long,10,11000,435527002,2.5546875,dual_triangle,rotary,-1,768,12,128,22,0.22059666874816808,0.22059666874816808,0.16357737695980573
protein,train,11,12000,475146371,2.5266875,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,11,12000,475146371,2.515625,dual_triangle,rotary,-1,768,12,128,22,0.23550706164278795,0.23550706164278795,0.17938841038825404
protein,valid_long,11,12000,475146371,2.5390625,dual_triangle,rotary,-1,768,12,128,22,0.224878623854374,0.224878623854374,0.16657802460756016
protein,train,12,13000,514690800,2.523109375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,12,13000,514690800,2.5,dual_triangle,rotary,-1,768,12,128,22,0.2356398201144726,0.2356398201144726,0.17849556818422108
protein,valid_long,12,13000,514690800,2.53125,dual_triangle,rotary,-1,768,12,128,22,0.22649676014919862,0.22649676014919862,0.16914208514457904
protein,train,13,14000,554263639,2.518953125,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,13,14000,554263639,2.5,dual_triangle,rotary,-1,768,12,128,22,0.23651960784313725,0.23651960784313725,0.17944559921673495
protein,valid_long,13,14000,554263639,2.53125,dual_triangle,rotary,-1,768,12,128,22,0.2262247655784091,0.2262247655784091,0.16790891645383216
protein,train,14,15000,593861815,2.5158125,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,14,15000,593861815,2.5078125,dual_triangle,rotary,-1,768,12,128,22,0.23183690070669583,0.23183690070669583,0.17467929166723198
protein,valid_long,14,15000,593861815,2.5390625,dual_triangle,rotary,-1,768,12,128,22,0.22623331546844294,0.22623331546844294,0.1685512343200786
protein,train,15,16000,633473990,2.51234375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,15,16000,633473990,2.4921875,dual_triangle,rotary,-1,768,12,128,22,0.24049603577963,0.24049603577963,0.18431148337597328
protein,valid_long,15,16000,633473990,2.53125,dual_triangle,rotary,-1,768,12,128,22,0.22835654313471832,0.22835654313471832,0.17101972985293754
protein,train,16,17000,673097874,2.509359375,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,16,17000,673097874,2.4921875,dual_triangle,rotary,-1,768,12,128,22,0.24065861242799613,0.24065861242799613,0.18526530758751963
protein,valid_long,16,17000,673097874,2.53125,dual_triangle,rotary,-1,768,12,128,22,0.227437465823976,0.227437465823976,0.17010811909059656
protein,train,17,18000,712563544,2.507421875,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,17,18000,712563544,2.484375,dual_triangle,rotary,-1,768,12,128,22,0.2429493368565476,0.2429493368565476,0.18711389156923888
protein,valid_long,17,18000,712563544,2.53125,dual_triangle,rotary,-1,768,12,128,22,0.2307448454261875,0.2307448454261875,0.17408536396601096
protein,train,18,19000,752113366,2.50440625,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,18,19000,752113366,2.484375,dual_triangle,rotary,-1,768,12,128,22,0.24587508857171778,0.24587508857171778,0.1902105694871852
protein,valid_long,18,19000,752113366,2.5234375,dual_triangle,rotary,-1,768,12,128,22,0.22688893423804907,0.22688893423804907,0.1698425517720208
protein,train,19,20000,791725177,2.501828125,dual_triangle,rotary,-1,768,12,128,22,,,
protein,valid_short,19,20000,791725177,2.484375,dual_triangle,rotary,-1,768,12,128,22,0.24150213718705477,0.24150213718705477,0.18513477376096832
